ID	symbol	chromosome	start	stop
ENSG00000104435	STMN2	13	173847	174347
ENSG00000112299	VNN1	18	816170	816670
ENSG00000174177	CTU2	22	306273	306773
ENSG00000141385	AFG3L2	10	960870	961370
ENSG00000107165	TYRP1	9	220223	220723
ENSG00000107164	FUBP3	22	659312	659812
ENSG00000086062	B4GALT1	17	514903	515403
ENSG00000141384	TAF4B	12	455801	456301
ENSG00000117519	CNN3	17	90395	90895
ENSG00000006025	OSBPL7	13	871149	871649
ENSG00000250067	ENSG00000250067	1	360856	361356
ENSG00000213024	NUP62	21	345154	345654
ENSG00000176542	KIAA2018	18	72530	73030
ENSG00000213023	SYT3	16	992265	992765
ENSG00000213020	ZNF611	19	718967	719467
ENSG00000184897	H1FX	1	60658	61158
ENSG00000164252	AGGF1	19	67913	68413
ENSG00000164253	WDR41	18	978350	978850
ENSG00000164251	F2RL1	14	22539	23039
ENSG00000164692	COL1A2	10	36943	37443
ENSG00000205147	AC016586.1	3	995352	995852
ENSG00000171241	SHCBP1	16	368517	369017
ENSG00000184898	RBM43	5	993806	994306
ENSG00000128585	MKLN1	8	839516	840016
ENSG00000197557	TTC30A	1	315502	316002
ENSG00000197555	SIPA1L1	13	169274	169774
ENSG00000197006	METTL9	19	448057	448557
ENSG00000130749	ZC3H4	6	641468	641968
ENSG00000130748	TMEM160	4	566975	567475
ENSG00000100227	POLDIP3	4	257488	257988
ENSG00000100226	GTPBP1	3	446120	446620
ENSG00000100228	RAB36	9	414823	415323
ENSG00000130741	EIF2S3	3	737786	738286
ENSG00000197008	ZNF138	5	692886	693386
ENSG00000176974	SHMT1	22	862618	863118
ENSG00000140798	ABCC12	9	893138	893638
ENSG00000124151	NCOA3	6	125255	125755
ENSG00000176601	MAP3K19	1	784328	784828
ENSG00000176971	FIBIN	14	693638	694138
ENSG00000176973	FAM89B	8	949274	949774
ENSG00000267059	ENSG00000267059	7	668197	668697
ENSG00000053702	NRIP2	2	585809	586309
ENSG00000176978	DPP7	1	619104	619604
ENSG00000092871	RFFL	17	680280	680780
ENSG00000125520	SLC2A4RG	21	602379	602879
ENSG00000170727	BOP1	8	446560	447060
ENSG00000128294	TPST2	1	181259	181759
ENSG00000204991	SPIRE2	12	662357	662857
ENSG00000134245	WNT2B	10	307390	307890
ENSG00000182809	CRIP2	15	589337	589837
ENSG00000134247	PTGFRN	7	474106	474606
ENSG00000134716	CYP2J2	12	920628	921128
ENSG00000143442	POGZ	17	693061	693561
ENSG00000143443	C1ORF56	18	842399	842899
ENSG00000197226	TBC1D9B	19	181311	181811
ENSG00000134248	LAMTOR5	4	872302	872802
ENSG00000097021	ACOT7	12	562444	562944
ENSG00000124920	MYRF	7	311399	311899
ENSG00000077279	DCX	8	721012	721512
ENSG00000161202	DVL3	21	665069	665569
ENSG00000161203	AP2M1	20	92993	93493
ENSG00000166233	ARIH1	10	217877	218377
ENSG00000100934	SEC23A	2	73969	74469
ENSG00000174206	C12ORF66	12	720782	721282
ENSG00000075426	FOSL2	15	588174	588674
ENSG00000078618	NRD1	2	281832	282332
ENSG00000184232	OAF	4	410016	410516
ENSG00000160404	TOR2A	19	812650	813150
ENSG00000160401	C9ORF117	9	910668	911168
ENSG00000137494	ANKRD42	8	109770	110270
ENSG00000170275	CRTAP	10	182272	182772
ENSG00000168078	PBK	16	55527	56027
ENSG00000160408	ST6GALNAC6	3	785379	785879
ENSG00000072518	MARK2	21	343748	344248
ENSG00000137872	SEMA6D	4	735593	736093
ENSG00000197580	BCO2	4	984702	985202
ENSG00000188177	ZC3H6	15	159622	160122
ENSG00000241878	PISD	12	108222	108722
ENSG00000167751	KLK2	18	29058	29558
ENSG00000108561	C1QBP	17	135058	135558
ENSG00000188171	ZNF626	10	451559	452059
ENSG00000110074	FOXRED1	7	686807	687307
ENSG00000075391	RASAL2	15	291909	292409
ENSG00000103429	BFAR	13	297083	297583
ENSG00000182552	RWDD4	9	25866	26366
ENSG00000075399	VPS9D1	12	641662	642162
ENSG00000168724	DNAJC21	22	618408	618908
ENSG00000169750	RAC3	8	954732	955232
ENSG00000204568	ENSG00000204568	2	61060	61560
ENSG00000126787	DLGAP5	15	813628	814128
ENSG00000169756	LIMS1	4	958461	958961
ENSG00000169758	C15ORF27	13	369682	370182
ENSG00000215853	RPTN	7	208678	209178
ENSG00000093144	ECHDC1	13	802067	802567
ENSG00000036672	USP2	3	245436	245936
ENSG00000177551	NHLH2	21	56777	57277
ENSG00000177556	ATOX1	15	709321	709821
ENSG00000069493	CLEC2D	5	470740	471240
ENSG00000135917	SLC19A3	19	24031	24531
ENSG00000134202	GSTM3	16	717588	718088
ENSG00000142102	ATHL1	22	66247	66747
ENSG00000175773	RP11-121M22.1	8	949213	949713
ENSG00000137497	NUMA1	1	842528	843028
ENSG00000082497	SERTAD4	22	323524	324024
ENSG00000057757	PITHD1	14	625777	626277
ENSG00000187815	ZFP69	8	657775	658275
ENSG00000113312	TTC1	9	95714	96214
ENSG00000105865	DUS4L	6	25293	25793
ENSG00000187811	AP000867.1	22	905789	906289
ENSG00000147649	MTDH	3	783387	783887
ENSG00000135040	NAA35	22	596022	596522
ENSG00000131037	ENSG00000131037	16	661721	662221
ENSG00000135597	REPS1	14	702251	702751
ENSG00000135596	MICAL1	3	690912	691412
ENSG00000135047	CTSL1	21	299622	300122
ENSG00000142794	NBPF3	8	700713	701213
ENSG00000135049	AGTPBP1	12	696383	696883
ENSG00000135048	TMEM2	21	89687	90187
ENSG00000131748	STARD3	16	637053	637553
ENSG00000142798	HSPG2	13	706822	707322
ENSG00000165806	CASP7	15	293286	293786
ENSG00000083828	ZNF586	2	983031	983531
ENSG00000146090	RASGEF1C	14	402079	402579
ENSG00000165807	PPP1R36	18	825633	826133
ENSG00000146094	DOK3	8	237964	238464
ENSG00000171823	FBXL14	9	782915	783415
ENSG00000149016	TUT1	2	187393	187893
ENSG00000165556	CDX2	14	526426	526926
ENSG00000177731	FLII	20	306046	306546
ENSG00000145216	FIP1L1	3	135219	135719
ENSG00000177733	HNRNPA0	22	613510	614010
ENSG00000177732	SOX12	6	920305	920805
ENSG00000183044	ABAT	14	304620	305120
ENSG00000109113	RAB34	11	750014	750514
ENSG00000010404	IDS	21	316238	316738
ENSG00000240230	COX19	10	510537	511037
ENSG00000197122	SRC	5	776264	776764
ENSG00000116221	MRPL37	5	178175	178675
ENSG00000240583	ENSG00000240583	17	841369	841869
ENSG00000165555	NOXRED1	5	81341	81841
ENSG00000183048	ENSG00000183048	4	242951	243451
ENSG00000183049	CAMK1D	14	887523	888023
ENSG00000205710	C17ORF107	21	962918	963418
ENSG00000187607	ENSG00000187607	7	719350	719850
ENSG00000187605	TET3	14	925051	925551
ENSG00000147144	CCDC120	13	81204	81704
ENSG00000187608	ISG15	10	278798	279298
ENSG00000147140	NONO	5	259617	260117
ENSG00000162851	TFB2M	3	127202	127702
ENSG00000166801	FAM111A	9	600833	601333
ENSG00000166803	KIAA0101	11	888773	889273
ENSG00000188404	SELL	21	193173	193673
ENSG00000182518	FAM104B	7	32473	32973
ENSG00000243284	VSIG8	14	570972	571472
ENSG00000137492	PRKRIR	9	550791	551291
ENSG00000043039	BARX2	19	797259	797759
ENSG00000211454	AKR7L	21	948011	948511
ENSG00000115665	SLC5A7	3	468000	468500
ENSG00000115661	STK16	6	743741	744241
ENSG00000069943	PIGB	3	695950	696450
ENSG00000184779	RPS17	1	93542	94042
ENSG00000168404	MLKL	2	22386	22886
ENSG00000115919	KYNU	3	197168	197668
ENSG00000163322	FAM175A	12	166586	167086
ENSG00000163453	IGFBP7	22	337941	338441
ENSG00000163320	CGGBP1	7	23325	23825
ENSG00000240053	ENSG00000240053	9	270834	271334
ENSG00000084090	STARD7	16	378089	378589
ENSG00000214106	AC093726.6	9	434999	435499
ENSG00000137996	RTCA	20	97902	98402
ENSG00000137992	DBT	22	886869	887369
ENSG00000168502	SOGA2	17	107774	108274
ENSG00000127314	RAP1B	4	473478	473978
ENSG00000105287	PRKD2	2	657076	657576
ENSG00000180383	DEFB124	1	481118	481618
ENSG00000127311	HELB	17	301644	302144
ENSG00000157992	KRTCAP3	14	48280	48780
ENSG00000091656	ZFHX4	1	429767	430267
ENSG00000162585	C1ORF86	1	905287	905787
ENSG00000049130	KITLG	3	814701	815201
ENSG00000135912	TTLL4	10	968442	968942
ENSG00000118322	ATP10B	12	269649	270149
ENSG00000003509	NDUFAF7	5	698529	699029
ENSG00000136247	ZDHHC4	20	901073	901573
ENSG00000136244	IL6	17	455577	456077
ENSG00000136243	NUPL2	5	882710	883210
ENSG00000136240	KDELR2	12	999302	999802
ENSG00000144228	SPOPL	12	467774	468274
ENSG00000161921	CXCL16	11	202575	203075
ENSG00000167232	ZNF91	16	522752	523252
ENSG00000137198	GMPR	1	815217	815717
ENSG00000138356	AOX1	6	181295	181795
ENSG00000253159	PCDHGA12	11	372007	372507
ENSG00000213593	TMX2	20	327151	327651
ENSG00000137193	PIM1	5	591232	591732
ENSG00000159314	ARHGAP27	11	379985	380485
ENSG00000205362	MT1A	14	358555	359055
ENSG00000105137	SYDE1	5	107174	107674
ENSG00000105135	ILVBL	7	509083	509583
ENSG00000138685	FGF2	5	754317	754817
ENSG00000205364	MT1M	22	297358	297858
ENSG00000105131	EPHX3	12	87561	88061
ENSG00000142937	RPS8	20	988969	989469
ENSG00000092931	MFSD11	2	899146	899646
ENSG00000205302	SNX2	19	579604	580104
ENSG00000130720	FIBCD1	11	433264	433764
ENSG00000178199	ZC3H12D	6	920436	920936
ENSG00000178761	FAM219B	11	251600	252100
ENSG00000072778	ACADVL	15	990750	991250
ENSG00000235978	AC018816.3	19	110853	111353
ENSG00000056661	PCGF2	13	467621	468121
ENSG00000215262	KCNU1	11	985026	985526
ENSG00000146540	C7ORF50	12	22626	23126
ENSG00000136021	SCYL2	15	118253	118753
ENSG00000136026	CKAP4	5	164744	165244
ENSG00000077514	POLD3	7	64526	65026
ENSG00000149273	RPS3	16	820498	820998
ENSG00000146233	CYP39A1	9	260929	261429
ENSG00000158220	ESYT3	9	357222	357722
ENSG00000204256	ENSG00000204256	17	522631	523131
ENSG00000168566	SNRNP48	19	905826	906326
ENSG00000181090	EHMT1	21	92170	92670
ENSG00000164403	SHROOM1	22	88891	89391
ENSG00000164402	SEPT8	17	857553	858053
ENSG00000242574	ENSG00000242574	9	117326	117826
ENSG00000164406	LEAP2	21	597108	597608
ENSG00000164405	UQCRQ	7	645724	646224
ENSG00000205309	NT5M	1	129323	129823
ENSG00000055118	KCNH2	13	540024	540524
ENSG00000198885	ITPRIPL1	22	661171	661671
ENSG00000198886	MT-ND4	19	566213	566713
ENSG00000198887	SMC5	10	737547	738047
ENSG00000166669	ATF7IP2	1	948168	948668
ENSG00000198881	ASB12	8	786957	787457
ENSG00000158859	ADAMTS4	15	953878	954378
ENSG00000198888	MT-ND1	5	950932	951432
ENSG00000198889	DCAF12L1	7	302606	303106
ENSG00000182022	CHST15	13	296157	296657
ENSG00000244752	CRYBB2	8	190571	191071
ENSG00000244754	N4BP2L2	10	234944	235444
ENSG00000091542	ALKBH5	18	143060	143560
ENSG00000125148	MT2A	21	29414	29914
ENSG00000204149	AGAP6	9	445165	445665
ENSG00000165868	HSPA12A	2	366866	367366
ENSG00000115866	DARS	11	32814	33314
ENSG00000121064	SCPEP1	1	367957	368457
ENSG00000165861	ZFYVE1	11	139743	140243
ENSG00000106290	TAF6	4	176416	176916
ENSG00000204147	ASAH2B	2	872183	872683
ENSG00000198258	UBL5	19	401134	401634
ENSG00000175105	ZNF654	12	775852	776352
ENSG00000178343	SHISA3	16	86243	86743
ENSG00000145423	SFRP2	11	206031	206531
ENSG00000206432	TMEM200C	7	571618	572118
ENSG00000124772	CPNE5	18	442399	442899
ENSG00000189127	ANKRD34B	7	24021	24521
ENSG00000074800	ENO1	21	560394	560894
ENSG00000171793	CTPS1	12	141153	141653
ENSG00000212643	ZRSR1	9	114373	114873
ENSG00000198049	AVPR1B	4	597239	597739
ENSG00000085382	HACE1	7	256267	256767
ENSG00000204852	TCTN1	1	540424	540924
ENSG00000125510	OPRL1	2	920390	920890
ENSG00000101901	ALG13	22	885094	885594
ENSG00000153283	CD96	21	77875	78375
ENSG00000116586	LAMTOR2	5	161358	161858
ENSG00000139572	GPR84	8	58402	58902
ENSG00000116584	ARHGEF2	5	90724	91224
ENSG00000116580	GON4L	17	863201	863701
ENSG00000132716	ENSG00000132716	21	878153	878653
ENSG00000159176	CSRP1	2	848207	848707
ENSG00000104375	STK3	4	486645	487145
ENSG00000159173	TNNI1	22	44483	44983
ENSG00000120279	MYCT1	9	828743	829243
ENSG00000180891	CUEDC1	15	483560	484060
ENSG00000223547	ZNF844	8	345033	345533
ENSG00000166170	BAG5	11	95886	96386
ENSG00000151025	GPR158	7	249667	250167
ENSG00000103855	CD276	20	357717	358217
ENSG00000185559	DLK1	16	696282	696782
ENSG00000151023	ENKUR	7	98584	99084
ENSG00000117983	MUC5B	4	393489	393989
ENSG00000099953	MMP11	3	773849	774349
ENSG00000032219	ARID4A	18	191528	192028
ENSG00000099956	SMARCB1	10	907750	908250
ENSG00000185551	NR2F2	7	586040	586540
ENSG00000165312	OTUD1	19	362524	363024
ENSG00000104356	POP1	11	302553	303053
ENSG00000101639	CEP192	15	65554	66054
ENSG00000125319	C17ORF53	9	250051	250551
ENSG00000196549	MME	19	795328	795828
ENSG00000196542	SPTSSB	9	609269	609769
ENSG00000170113	NIPA1	7	591063	591563
ENSG00000120875	DUSP4	10	479382	479882
ENSG00000174145	KIAA1239	9	57747	58247
ENSG00000196544	C17ORF59	8	176967	177467
ENSG00000197948	FCHSD1	20	215420	215920
ENSG00000140600	SH3GL3	13	432140	432640
ENSG00000136014	USP44	18	32366	32866
ENSG00000197768	C9ORF173	16	698439	698939
ENSG00000197769	MAP1LC3C	5	643941	644441
ENSG00000197766	CFD	18	163257	163757
ENSG00000197943	PLCG2	1	913397	913897
ENSG00000175544	CABP4	22	235192	235692
ENSG00000171649	ZIK1	2	450443	450943
ENSG00000197763	TXNRD3	14	755184	755684
ENSG00000156508	EEF1A1	7	124869	125369
ENSG00000179431	FJX1	8	153902	154402
ENSG00000239474	KLHL41	20	983276	983776
ENSG00000113407	TARS	10	161787	162287
ENSG00000082269	FAM135A	5	322028	322528
ENSG00000169239	CA5B	13	543436	543936
ENSG00000184887	BTBD6	12	13663	14163
ENSG00000151287	TEX30	7	708503	709003
ENSG00000137648	TMPRSS4	9	917065	917565
ENSG00000140650	PMM2	16	154918	155418
ENSG00000064012	CASP8	6	307986	308486
ENSG00000169231	THBS3	3	868796	869296
ENSG00000169230	PRELID1	7	204391	204891
ENSG00000140307	GTF2A2	20	947643	948143
ENSG00000160360	GPSM1	6	544149	544649
ENSG00000089057	SLC23A2	22	462633	463133
ENSG00000177963	RIC8A	17	571941	572441
ENSG00000089053	ANAPC5	12	166417	166917
ENSG00000089050	RBBP9	8	442060	442560
ENSG00000183814	LIN9	11	819401	819901
ENSG00000170271	FAXDC2	4	600370	600870
ENSG00000143252	SDHC	10	375780	376280
ENSG00000182578	CSF1R	9	999403	999903
ENSG00000171462	DLK2	2	595058	595558
ENSG00000124593	PRICKLE4	20	433842	434342
ENSG00000156500	FAM122C	1	79833	80333
ENSG00000111371	SLC38A1	14	457381	457881
ENSG00000111802	TDP2	20	29242	29742
ENSG00000111801	BTN3A3	17	603885	604385
ENSG00000161944	ASGR2	8	925328	925828
ENSG00000171469	ZNF561	12	562517	563017
ENSG00000106992	AK1	15	766930	767430
ENSG00000161940	BCL6B	15	831424	831924
ENSG00000135452	TSPAN31	2	754119	754619
ENSG00000196664	TLR7	19	605602	606102
ENSG00000185149	NPY2R	9	944965	945465
ENSG00000135451	TROAP	10	631666	632166
ENSG00000142657	PGD	2	352717	353217
ENSG00000135454	B4GALNT1	6	800950	801450
ENSG00000142655	PEX14	22	519223	519723
ENSG00000196323	ZBTB44	16	187886	188386
ENSG00000137642	SORL1	19	274863	275363
ENSG00000103591	AAGAB	5	653331	653831
ENSG00000169583	CLIC3	10	457452	457952
ENSG00000121966	CXCR4	1	12222	12722
ENSG00000121964	GTDC1	18	571494	571994
ENSG00000160094	ZNF362	3	503491	503991
ENSG00000198756	COLGALT2	14	784602	785102
ENSG00000160097	FNDC5	3	846611	847111
ENSG00000156886	ITGAD	22	672174	672674
ENSG00000102100	SLC35A2	11	599459	599959
ENSG00000156885	COX6A2	4	38723	39223
ENSG00000106153	CHCHD2	15	828616	829116
ENSG00000023839	ABCC2	12	781819	782319
ENSG00000101246	ARFRP1	20	843301	843801
ENSG00000062038	CDH3	18	158291	158791
ENSG00000128394	APOBEC3F	16	751171	751671
ENSG00000115602	IL1RL1	19	804801	805301
ENSG00000106628	POLD2	16	692921	693421
ENSG00000198826	ARHGAP11A	9	612942	613442
ENSG00000119514	GALNT12	8	783893	784393
ENSG00000130726	TRIM28	22	472486	472986
ENSG00000099715	PCDH11Y	10	858457	858957
ENSG00000047230	CTPS2	6	126312	126812
ENSG00000034510	TMSB10	14	171068	171568
ENSG00000131480	AOC2	3	898069	898569
ENSG00000131482	G6PC	10	486356	486856
ENSG00000103671	TRIP4	10	597484	597984
ENSG00000176014	TUBB6	21	597127	597627
ENSG00000104969	SGTA	3	885380	885880
ENSG00000150764	DIXDC1	7	209101	209601
ENSG00000165152	TMEM246	1	34288	34788
ENSG00000118402	ELOVL4	14	941759	942259
ENSG00000144043	TEX261	12	732358	732858
ENSG00000053747	LAMA3	7	620429	620929
ENSG00000027001	MIPEP	13	534642	535142
ENSG00000174792	C4ORF26	4	188187	188687
ENSG00000152642	GPD1L	17	494446	494946
ENSG00000119929	CUTC	20	467754	468254
ENSG00000198758	EPS8L3	3	80591	81091
ENSG00000105649	RAB3A	15	545914	546414
ENSG00000198821	CD247	8	866035	866535
ENSG00000110171	TRIM3	16	257292	257792
ENSG00000110172	CHORDC1	14	941919	942419
ENSG00000198759	EGFL6	20	752049	752549
ENSG00000177943	MAMDC4	8	761104	761604
ENSG00000134504	KCTD1	5	230598	231098
ENSG00000177946	CENPBD1	3	232288	232788
ENSG00000167323	STIM1	4	88176	88676
ENSG00000128915	NARG2	16	345308	345808
ENSG00000143653	SCCPDH	4	831850	832350
ENSG00000198502	HLA-DRB5	4	554805	555305
ENSG00000175066	GK5	14	555205	555705
ENSG00000143878	RHOB	2	877826	878326
ENSG00000167325	RRM1	8	512440	512940
ENSG00000134508	CABLES1	15	417234	417734
ENSG00000131269	ABCB7	14	651682	652182
ENSG00000135900	MRPL44	7	276036	276536
ENSG00000135903	PAX3	22	668231	668731
ENSG00000188092	GPR89B	14	23195	23695
ENSG00000166321	NUDT13	9	442514	443014
ENSG00000248905	FMN1	7	46470	46970
ENSG00000166323	C11ORF65	20	83862	84362
ENSG00000166326	TRIM44	10	212782	213282
ENSG00000152705	CATSPER3	14	926339	926839
ENSG00000129422	MTUS1	21	866251	866751
ENSG00000123064	DDX54	17	786228	786728
ENSG00000152700	SAR1B	21	117797	118297
ENSG00000123066	MED13L	19	534626	535126
ENSG00000100605	ITPK1	22	476603	477103
ENSG00000088876	ZNF343	10	284741	285241
ENSG00000243244	STON1	9	438837	439337
ENSG00000149483	TMEM138	22	785312	785812
ENSG00000149480	MTA2	10	545806	546306
ENSG00000215193	PEX26	21	231115	231615
ENSG00000149485	FADS1	20	604156	604656
ENSG00000136908	DPM2	7	553648	554148
ENSG00000132688	NES	22	72685	73185
ENSG00000178913	TAF7	13	470268	470768
ENSG00000184544	DHRS7C	7	142347	142847
ENSG00000184545	DUSP8	8	638391	638891
ENSG00000178917	ZNF852	19	108765	109265
ENSG00000125657	TNFSF9	7	854395	854895
ENSG00000002549	LAP3	3	551056	551556
ENSG00000163661	PTX3	18	545165	545665
ENSG00000163666	HESX1	17	470544	471044
ENSG00000163840	DTX3L	10	621960	622460
ENSG00000002919	SNX11	9	761088	761588
ENSG00000214827	MTCP1	7	596326	596826
ENSG00000163848	ZNF148	6	917343	917843
ENSG00000105849	TWISTNB	4	838701	839201
ENSG00000182253	SYNM	22	310167	310667
ENSG00000188672	RHCE	20	873609	874109
ENSG00000188897	CTD-3088G3.8	2	46153	46653
ENSG00000114279	FGF12	12	98746	99246
ENSG00000188895	MSL1	22	727185	727685
ENSG00000162139	NEU3	17	458350	458850
ENSG00000196604	POTEF	2	393353	393853
ENSG00000114270	COL7A1	12	59124	59624
ENSG00000181192	DHTKD1	8	429861	430361
ENSG00000108669	CYTH1	13	715140	715640
ENSG00000152433	ZNF547	22	831645	832145
ENSG00000215440	NPEPL1	9	866121	866621
ENSG00000150656	CNDP1	11	168802	169302
ENSG00000183726	TMEM50A	11	699632	700132
ENSG00000096872	IFT74	3	16989	17489
ENSG00000157851	DPYSL5	6	707100	707600
ENSG00000119203	CPSF3	20	262597	263097
ENSG00000259363	CTD-2054N24.2	1	651939	652439
ENSG00000157500	APPL1	5	553382	553882
ENSG00000157150	TIMP4	21	897591	898091
ENSG00000153113	CAST	2	823675	824175
ENSG00000115275	MOGS	8	689613	690113
ENSG00000173918	C1QTNF1	4	962155	962655
ENSG00000171055	FEZ2	5	939273	939773
ENSG00000105639	JAK3	20	229405	229905
ENSG00000095787	WAC	6	170895	171395
ENSG00000088926	F11	19	509328	509828
ENSG00000109390	NDUFC1	22	696272	696772
ENSG00000108448	TRIM16L	20	791563	792063
ENSG00000131386	GALNT15	1	938270	938770
ENSG00000173581	CCDC106	15	423742	424242
ENSG00000091157	WDR7	4	917567	918067
ENSG00000108443	RPS6KB1	12	776867	777367
ENSG00000165675	ENOX2	5	116012	116512
ENSG00000165671	NSD1	16	110627	111127
ENSG00000248487	ABHD14A	9	877771	878271
ENSG00000073803	MAP3K13	20	916610	917110
ENSG00000147642	SYBU	22	442530	443030
ENSG00000165678	GHITM	12	985775	986275
ENSG00000145020	AMT	1	163671	164171
ENSG00000183258	DDX41	10	790634	791134
ENSG00000145022	TCTA	20	703009	703509
ENSG00000177054	ZDHHC13	1	77992	78492
ENSG00000153071	DAB2	16	111213	111713
ENSG00000145029	NICN1	14	204640	205140
ENSG00000237149	ZNF503-AS2	2	736322	736822
ENSG00000183255	PTTG1IP	9	153084	153584
ENSG00000170502	NUDT9	4	13536	14036
ENSG00000187017	ESPN	4	205310	205810
ENSG00000130734	ATG4D	15	92322	92822
ENSG00000117713	ARID1A	16	994342	994842
ENSG00000172660	TAF15	11	771547	772047
ENSG00000172661	FAM21C	3	981845	982345
ENSG00000172663	TMEM134	5	433604	434104
ENSG00000180044	C3ORF80	16	891897	892397
ENSG00000179397	C1ORF101	22	414897	415397
ENSG00000172667	ZMAT3	10	603970	604470
ENSG00000173825	TIGD3	1	922750	923250
ENSG00000157911	PEX10	18	11579	12079
ENSG00000152229	PSTPIP2	16	945992	946492
ENSG00000173821	RNF213	2	200492	200992
ENSG00000157916	RER1	15	685831	686331
ENSG00000183654	MARCH11	15	604662	605162
ENSG00000173530	TNFRSF10D	5	367074	367574
ENSG00000173281	PPP1R3B	7	679368	679868
ENSG00000224389	ENSG00000224389	14	943195	943695
ENSG00000187824	TMEM220	16	153322	153822
ENSG00000011198	ABHD5	22	420608	421108
ENSG00000165410	CFL2	16	123088	123588
ENSG00000165417	GTF2A1	5	363256	363756
ENSG00000121671	CRY2	3	609754	610254
ENSG00000196497	IPO4	17	212135	212635
ENSG00000188234	AGAP4	9	560783	561283
ENSG00000181072	CHRM2	2	303928	304428
ENSG00000264278	RP11-162A12.2	11	316577	317077
ENSG00000196220	SRGAP3	3	85324	85824
ENSG00000234949	AC104667.3	5	161015	161515
ENSG00000196227	FAM217B	13	960795	961295
ENSG00000213471	TTLL13	12	600381	600881
ENSG00000162607	USP1	10	597677	598177
ENSG00000134539	KLRD1	22	146231	146731
ENSG00000170266	GLB1	20	314344	314844
ENSG00000198286	CARD11	17	682075	682575
ENSG00000116001	TIA1	17	356663	357163
ENSG00000164708	PGAM2	7	160826	161326
ENSG00000116005	PCYOX1	12	841113	841613
ENSG00000162604	TM2D1	6	965700	966200
ENSG00000258365	RP11-1105G2.3	21	928856	929356
ENSG00000258366	RTEL1	4	558079	558579
ENSG00000239282	GATSL3	2	370362	370862
ENSG00000122550	KLHL7	16	442951	443451
ENSG00000173757	STAT5B	4	863449	863949
ENSG00000122884	P4HA1	9	454840	455340
ENSG00000188649	CC2D2B	9	300005	300505
ENSG00000136108	CKAP2	19	401101	401601
ENSG00000117758	STX12	8	854544	855044
ENSG00000254726	MEX3A	8	780634	781134
ENSG00000173391	OLR1	19	752924	753424
ENSG00000143333	RGS16	18	831541	832041
ENSG00000186493	C5ORF38	9	873640	874140
ENSG00000119977	TCTN3	10	186128	186628
ENSG00000158691	ZSCAN12	4	20856	21356
ENSG00000240857	RDH14	13	888343	888843
ENSG00000172269	DPAGT1	6	938032	938532
ENSG00000065371	ROPN1	11	488107	488607
ENSG00000148408	CACNA1B	8	170193	170693
ENSG00000148426	PROSER2	2	298892	299392
